Wall time,Step,Value
1691371322.1188514,3960,1.4447778463363647
1691371344.4447627,3965,1.3671727180480957
1691371366.1896465,3970,1.444935917854309
1691371398.6228793,3975,1.4167145490646362
1691371466.3541074,3990,1.4413158893585205
1691372426.7520711,4010,1.4030165672302246
1691372517.9506347,4025,1.5031805038452148
1691372582.982819,4035,1.4236313104629517
1691372615.2320945,4040,1.4102197885513306
1691372647.5495174,4045,1.4342797994613647
1691372831.2653718,4075,1.3673511743545532
1691372864.5973592,4080,1.3890812397003174
1691372929.3007443,4090,1.414119839668274
1691373027.352214,4105,1.4011473655700684
1691374000.7887752,4125,1.3455145359039307
1691374098.910296,4140,1.4188541173934937
1691374190.6867049,4155,1.3994234800338745
1691374222.9316218,4160,1.3669688701629639
1691374271.1880977,4170,1.4795844554901123
1691374317.4680398,4180,1.3919293880462646
1691374364.587091,4190,1.4157984256744385
1691374496.113638,4215,1.38811457157135
1691374588.6611753,4230,1.4340752363204956
1691374640.401906,4240,1.3998616933822632
1691375897.7628503,4315,1.4261720180511475
1691376008.5534632,4335,1.3704980611801147
1691376071.4834185,4345,1.3634141683578491
1691376101.4924948,4350,1.4318643808364868
1691376227.6384737,4370,1.4026120901107788
1691377136.019892,4380,1.4682472944259644
1691377231.5991828,4400,1.4613744020462036
1691377279.9466686,4410,1.3506879806518555
1691377327.2381053,4420,1.4002817869186401
1691377413.5421124,4435,1.422600269317627
1691377459.935261,4445,1.394598364830017
1691377482.2344947,4450,1.3765006065368652
1691377534.1471279,4460,1.404054045677185
1691377631.7261634,4480,1.4782146215438843
1691378595.1972775,4500,1.4051125049591064
1691378796.4758828,4535,1.455191969871521
1691378828.5675368,4540,1.46458101272583
1691378861.749467,4545,1.4153889417648315
1691378890.2334592,4550,1.4238625764846802
1691378950.5766475,4560,1.4114257097244263
1691379021.4855413,4575,1.376946210861206
1691379051.6693711,4580,1.3884705305099487
1691379080.214138,4585,1.4256423711776733
1691379158.7284245,4600,1.4533655643463135
1691379191.7723446,4605,1.412082552909851
1691379219.42611,4610,1.3848109245300293
1691379251.267513,4615,1.4448304176330566
1691380331.3217287,4655,1.3921515941619873
1691380363.677004,4660,1.3728023767471313
1691380457.3801994,4675,1.3571269512176514
1691380677.4702764,4710,1.4345940351486206
1691380762.6568072,4725,1.4613502025604248
1691381830.1518993,4765,1.3572793006896973
1691381855.9776256,4770,1.3600192070007324
1691381911.8626037,4780,1.3644577264785767
1691381932.7830763,4785,1.4394583702087402
1691381960.4011638,4790,1.4991352558135986
1691382031.996159,4805,1.4843953847885132
1691382058.3238952,4810,1.3515280485153198
1691382116.1153488,4820,1.4431008100509644
1691382170.2420316,4830,1.4026397466659546
1691382311.7770774,4855,1.4449189901351929
1691382336.1999853,4860,1.3859977722167969
1691383299.0424657,4880,1.4922467470169067
1691383326.9920347,4885,1.410231113433838
1691383355.8740194,4890,1.4558767080307007
1691383377.2344532,4895,1.510631799697876
1691383459.7674158,4910,1.3574018478393555
1691383480.8306801,4915,1.4309008121490479
1691383506.075496,4920,1.5377482175827026
1691383590.0507991,4935,1.4495173692703247
1691383622.1602857,4940,1.4455384016036987
1691383847.5226593,4980,1.3650842905044556
1691384826.0584543,5000,1.4685673713684082
1691384875.3564277,5010,1.3968396186828613
1691384934.125429,5020,1.4253807067871094
1691384958.6564891,5025,1.479170560836792
1691385022.2167132,5040,1.421731948852539
1691385113.0482695,5060,1.343658685684204
1691385133.315793,5065,1.4606853723526
1691385161.2827868,5070,1.3633196353912354
1691385251.0214043,5085,1.391822099685669
1691386319.4191613,5125,1.3463566303253174
1691386377.9624488,5135,1.4762600660324097
1691386468.2332802,5155,1.3970069885253906
1691386495.3389797,5160,1.4844588041305542
1691386572.092709,5175,1.4428486824035645
1691386623.9207227,5185,1.388953685760498
1691386668.7135236,5195,1.4008294343948364
1691386801.6659906,5220,1.4445468187332153
1691387835.5679255,5255,1.343266487121582
1691387861.8471665,5260,1.406390905380249
1691387932.9450426,5275,1.472042202949524
1691387975.9544215,5285,1.403815507888794
1691388135.8587742,5315,1.4329066276550293
1691388152.6347992,5320,1.4585427045822144
1691388196.282982,5330,1.430130958557129
1691388245.2627819,5340,1.457205057144165
1691388337.8858087,5360,1.4996572732925415
1691389358.058903,5380,1.4684252738952637
1691389397.5363762,5390,1.4646520614624023
1691389513.835117,5415,1.4890069961547852
1691389533.903796,5420,1.4646092653274536
1691389562.4317896,5425,1.3895272016525269
1691389755.633511,5460,1.4134764671325684
1691389778.2276855,5465,1.467129111289978
1691389935.2504697,5495,1.491748332977295
1691390896.492908,5515,1.438050389289856
1691390915.5141556,5520,1.5163227319717407
1691390934.1760743,5525,1.4705921411514282
1691391152.4420457,5570,1.4750293493270874
1691391189.2087164,5580,1.5257619619369507
1691391255.9139378,5595,1.4155070781707764
1691392315.61035,5625,1.3936058282852173
1691392343.8803988,5630,1.5554624795913696
1691392459.835764,5650,1.4507914781570435
1691392534.006068,5665,1.4858962297439575
1691392594.1876643,5675,1.569743275642395
1691392970.4932718,5745,1.4874589443206787
1691393917.2835367,5760,1.4740959405899048
1691393988.2863863,5775,1.4734376668930054
1691394019.3003983,5780,1.413733720779419
1691394048.9650517,5785,1.418108582496643
1691394126.2239718,5800,1.4301221370697021
1691394158.549576,5805,1.5132761001586914
1691394184.9435995,5810,1.4535584449768066
1691395566.4284742,5900,1.4493306875228882
1691395618.73854,5910,1.435389518737793
1691395643.0928288,5915,1.4529533386230469
1691395689.2609317,5925,1.3903098106384277
1691395714.318211,5930,1.3501349687576294
1691395856.257334,5960,1.397296667098999
1691395879.8905227,5965,1.4130687713623047
1691395922.8724098,5975,1.4481760263442993
1691395984.6287177,5985,1.4522391557693481
1691396041.3753338,5995,1.4001656770706177
1691396957.060638,6005,1.4247801303863525
1691397053.9381003,6020,1.4171494245529175
1691397115.0593207,6030,1.423025131225586
1691397166.022674,6040,1.4200067520141602
1691397216.015016,6050,1.4569809436798096
1691397264.6451745,6060,1.4963281154632568
1691397314.2054615,6070,1.459825038909912
1691397554.0413635,6120,1.3538812398910522
1691398602.2695823,6140,1.5173951387405396
1691398680.8066585,6160,1.4656811952590942
1691398701.934856,6165,1.3612416982650757
1691398732.2789829,6170,1.4695429801940918
1691398786.3368318,6180,1.4225062131881714
1691398846.2915704,6195,1.4246834516525269
1691398917.0464227,6210,1.399298906326294
1691398972.3172712,6220,1.4758762121200562
1691399052.7961526,6235,1.4329009056091309
1691400084.376095,6265,1.3930377960205078
1691400132.7323678,6275,1.4127885103225708
1691400186.378437,6285,1.4017937183380127
1691400216.1247196,6290,1.499514102935791
1691400299.9475331,6305,1.4381983280181885
1691400326.7473545,6310,1.4551044702529907
1691400354.5366569,6315,1.486392617225647
1691400417.080457,6330,1.4060970544815063
1691400605.234165,6370,1.4418703317642212
1691401608.2516134,6395,1.3723652362823486
1691401658.1101813,6405,1.4074045419692993
1691401786.1978934,6435,1.4788618087768555
1691401889.072999,6455,1.3604639768600464
1691401911.164626,6460,1.4388238191604614
1691401935.3990536,6465,1.3599334955215454
1691401964.5166447,6470,1.4249311685562134
1691402989.5863922,6500,1.3924449682235718
1691403069.529968,6515,1.4899266958236694
1691403266.9504876,6550,1.4383622407913208
1691403318.2553694,6560,1.427598476409912
1691403408.5652006,6575,1.4458966255187988
1691403434.302153,6580,1.3748031854629517
1691403516.2378151,6595,1.4495327472686768
1691404520.1032155,6625,1.4344357252120972
1691404572.979406,6635,1.4691734313964844
1691404662.0560384,6650,1.4590544700622559
1691404714.6166885,6665,1.4754282236099243
1691404739.0859442,6670,1.4851053953170776
1691404772.8568823,6675,1.5827515125274658
1691404798.344788,6680,1.4016540050506592
1691404822.6655989,6685,1.4797922372817993
1691404986.3628244,6715,1.4783164262771606
1691405151.6860778,6745,1.4511557817459106
1691406203.9534185,6775,1.3857083320617676
1691406365.0711617,6805,1.4216349124908447
1691406516.3773942,6830,1.368084192276001
1691406614.2931013,6850,1.4653904438018799
1691407714.272959,6885,1.3718613386154175
1691407760.9934871,6895,1.481666088104248
1691407831.2898235,6910,1.4132516384124756
1691407872.5310154,6920,1.5244851112365723
1691407905.2405221,6925,1.4018330574035645
1691407983.0545602,6940,1.4369723796844482
1691408007.75808,6945,1.506972074508667
1691408053.9875872,6955,1.4984331130981445
1691408081.615163,6960,1.3885473012924194
1691408159.5986085,6975,1.4090825319290161
1691409527.5136387,7060,1.5200077295303345
1691409560.4587626,7065,1.4933457374572754
1691409586.7330859,7070,1.4055368900299072
1691409732.808623,7095,1.4454641342163086
1691409826.923661,7110,1.418846607208252
1691410782.6464362,7130,1.3949871063232422
1691410805.3965433,7135,1.3832587003707886
1691410834.57935,7140,1.440731167793274
1691410943.5780776,7160,1.3593238592147827
1691410974.384359,7165,1.5423823595046997
1691410996.1057937,7170,1.483627438545227
1691411047.8501208,7180,1.4686503410339355
1691411094.839712,7190,1.4501620531082153
1691411135.3223622,7200,1.3533612489700317
1691411187.025941,7210,1.472713589668274
1691412196.6577961,7250,1.4570527076721191
1691412297.4747188,7275,1.4505418539047241
1691412322.2490063,7280,1.42365300655365
1691412513.842504,7325,1.4548895359039307
1691412528.1053886,7330,1.3681210279464722
1691413617.2238636,7385,1.4348379373550415
1691413817.1960378,7425,1.5388593673706055
1691413846.0469086,7430,1.451702356338501
1691413909.098153,7445,1.413635015487671
1691413956.1267574,7455,1.432596206665039
1691413983.7741318,7460,1.4775642156600952
1691415050.2632306,7500,1.52242910861969
1691415078.6539533,7505,1.456358790397644
1691415111.0364263,7510,1.4544073343276978
1691415144.6075342,7515,1.4752962589263916
1691415225.3834262,7530,1.4403163194656372
1691415275.8536487,7540,1.420488715171814
1691415307.1027317,7545,1.398613452911377
1691415333.0775573,7550,1.382220983505249
1691415557.685157,7590,1.3478559255599976
1691415695.7828248,7615,1.5009543895721436
1691415728.7685995,7620,1.468968391418457
1691416690.6107824,7635,1.4721510410308838
1691416922.5837595,7670,1.4027899503707886
1691416980.8456147,7680,1.4203317165374756
1691417247.981538,7730,1.506933569908142
1691418254.51635,7755,1.4862358570098877
1691418287.3196476,7760,1.4061942100524902
1691418344.75646,7770,1.4418811798095703
1691418368.7063432,7775,1.3904703855514526
1691418518.6184034,7805,1.4540987014770508
1691418723.1730542,7840,1.4005906581878662
1691418746.89188,7845,1.369051218032837
1691419861.2229245,7890,1.4687047004699707
1691419956.0896132,7910,1.4469847679138184
1691419999.3156824,7920,1.415114402770996
1691420080.5014393,7940,1.4719736576080322
1691420309.2438214,7985,1.3827751874923706
1691420367.0284445,7995,1.473767876625061
1691421300.4483335,8010,1.3756861686706543
1691421345.185672,8020,1.4300557374954224
1691421365.6489897,8025,1.5155304670333862
1691421483.3985114,8050,1.4735807180404663
1691421559.5258229,8065,1.367418646812439
1691421674.2088728,8090,1.4252586364746094
1691421733.9308908,8100,1.50560462474823
1691422737.3891952,8130,1.5242782831192017
1691422757.3428466,8135,1.3969576358795166
1691422782.0901315,8140,1.519508719444275
1691422860.110877,8160,1.3901188373565674
1691422955.0711963,8185,1.470409631729126
1691423031.0239701,8200,1.462289810180664
1691423075.8384583,8210,1.4596338272094727
1691423135.1452024,8225,1.398771047592163
1691423197.8494964,8240,1.4699245691299438
1691424142.6674335,8260,1.4151531457901
1691424329.5091455,8295,1.4211437702178955
1691424342.298673,8300,1.4382075071334839
1691424366.03861,8305,1.456619381904602
1691424517.1235144,8340,1.4318307638168335
1691424557.3099642,8350,1.4887549877166748
1691424593.080345,8360,1.399233102798462
1691425503.442763,8375,1.4281059503555298
1691425527.700611,8380,1.4770480394363403
1691425654.3423624,8410,1.5062333345413208
1691425675.437663,8415,1.5241206884384155
1691425852.9612153,8455,1.4223518371582031
1691425907.6117444,8470,1.473537802696228
1691425922.202231,8475,1.4195199012756348
1691425940.3277304,8480,1.4169856309890747
1691425950.5984244,8485,1.4346798658370972
1691425989.724435,8495,1.459417700767517
1691426981.7030203,8510,1.4331996440887451
1691427128.8341937,8545,1.4296354055404663
1691427144.6432488,8550,1.4637962579727173
1691427254.023899,8575,1.450021505355835
1691427300.2082608,8585,1.4801710844039917
1691427319.091938,8590,1.3591357469558716
1691427334.9767182,8595,1.4141218662261963
1691428362.9121435,8640,1.4653719663619995
1691428445.6520095,8660,1.447504997253418
1691428487.1305113,8670,1.437396764755249
1691428506.994907,8675,1.3705323934555054
1691428548.44628,8685,1.481513500213623
1691428639.155324,8710,1.4314066171646118
1691428666.6775808,8715,1.4863566160202026
1691428717.4036365,8725,1.403718113899231
1691428737.3010592,8730,1.4531655311584473
1691428765.1951127,8735,1.5041004419326782
1691429681.3089314,8750,1.4777532815933228
1691429718.3339744,8760,1.4831722974777222
1691429757.4396968,8770,1.4907867908477783
1691429951.82509,8815,1.387610912322998
1691430019.1147368,8830,1.4346264600753784
1691431051.4048364,8875,1.451553463935852
1691431204.587776,8905,1.4615548849105835
1691431234.8460839,8910,1.5094585418701172
1691431381.6042867,8940,1.459529995918274
1691431406.3037107,8945,1.4904853105545044
1691431429.3576207,8950,1.4608179330825806
1691431462.1728437,8960,1.4625329971313477
1691431563.5518513,8990,1.4390645027160645
1691432543.9749763,9020,1.4304513931274414
1691432563.4576287,9025,1.3944050073623657
1691432748.919487,9065,1.4625980854034424
1691432773.1731026,9070,1.5133253335952759
1691432844.2061753,9085,1.4088692665100098
1691432912.3145864,9100,1.4134601354599
1691433026.3413608,9120,1.4250447750091553
1691433936.2639709,9130,1.4301211833953857
1691434051.9738603,9150,1.4453963041305542
1691434174.7930355,9180,1.4806599617004395
1691434245.6646924,9200,1.5049430131912231
1691434266.1731482,9205,1.4084980487823486
1691434322.5864065,9220,1.415405511856079
1691434454.3326142,9245,1.424666404724121
1691435399.4570312,9265,1.4848672151565552
1691435439.2163546,9275,1.4563511610031128
1691435498.073972,9285,1.487562894821167
1691435557.261882,9295,1.4277399778366089
1691435763.0255866,9330,1.4636648893356323
1691435821.1561034,9340,1.486913800239563
1691435840.4084153,9345,1.4430357217788696
1691436836.733182,9375,1.4979950189590454
1691436866.739901,9380,1.4203033447265625
1691436883.148939,9385,1.4257556200027466
1691436938.8574436,9395,1.4763342142105103
1691436975.3753424,9405,1.4481532573699951
1691437348.6436477,9465,1.5016915798187256
1691438488.2742436,9510,1.3228251934051514
1691438621.3314762,9530,1.3439375162124634
1691438777.1522,9555,1.1893447637557983
1691438806.1514502,9560,1.2227691411972046
1691438938.5074997,9585,1.249371886253357
1691438970.8400118,9590,1.2449110746383667
1691439000.50123,9595,1.2689471244812012
1691439107.1991205,9615,1.296952486038208
1691439130.1506057,9620,1.264800786972046
1691440138.8767576,9650,1.311552882194519
1691440248.4936783,9670,1.3242100477218628
1691440280.1048272,9675,1.4146238565444946
1691440312.6961834,9680,1.328878402709961
1691440364.1965177,9690,1.3166389465332031
1691440396.6683547,9695,1.3829048871994019
1691440517.9793713,9720,1.4109477996826172
1691440593.6620603,9735,1.34910249710083
1691440646.8778334,9745,1.408308982849121
1691441553.6125739,9760,1.5078566074371338
1691441616.943843,9775,1.4506940841674805
1691441679.9402041,9790,1.430879831314087
1691441714.6348104,9800,1.420769453048706
1691441893.2424505,9835,1.5370954275131226
1691441946.4822395,9845,1.4223824739456177
1691442005.9565156,9855,1.4328886270523071
1691443084.344743,9900,1.4746050834655762
1691443108.0912154,9905,1.4368799924850464
1691443119.2384937,9910,1.393013596534729
1691443141.2013674,9915,1.4659925699234009
1691443433.7151468,9985,1.4328731298446655
1691444393.3527317,10005,1.507436752319336
1691444509.6184287,10025,1.4343024492263794
1691444523.9534233,10030,1.5004072189331055
1691444598.815048,10045,1.4367649555206299
1691444624.4701867,10050,1.4494099617004395
1691444692.2839143,10065,1.5492769479751587
1691444736.2563567,10075,1.383364200592041
1691444774.6005611,10085,1.4897267818450928
1691444873.1979642,10110,1.4378639459609985
1691445799.3215656,10125,1.4806849956512451
1691445856.729887,10135,1.4530128240585327
1691445889.8695982,10140,1.43782639503479
1691445923.656127,10150,1.4330142736434937
1691445969.087923,10165,1.4696227312088013
1691446034.851334,10180,1.4374605417251587
1691446080.9162583,10190,1.4434614181518555
1691446163.8874383,10205,1.5108191967010498
1691446231.7785146,10220,1.4209455251693726
1691446259.1205142,10225,1.4354047775268555
1691446342.5576484,10240,1.3962303400039673
1691447287.7185986,10255,1.3658363819122314
1691447531.2764714,10300,1.4531937837600708
1691447590.0622458,10310,1.431136965751648
1691447724.8539174,10335,1.488510251045227
1691447837.2345736,10360,1.4678876399993896
1691447866.7547207,10365,1.4624346494674683
1691447900.1432717,10370,1.4644585847854614
1691448801.488998,10380,1.3852981328964233
1691448828.1806388,10385,1.4144221544265747
1691448887.1716878,10395,1.3941324949264526
1691448942.8891325,10405,1.4046435356140137
1691449027.5735438,10420,1.517148494720459
1691449055.5003104,10425,1.4344987869262695
1691449168.7119286,10445,1.4769245386123657
1691449307.8249285,10470,1.492173671722412
1691449371.7738755,10480,1.4857267141342163
1691450381.2857707,10510,1.4589390754699707
1691450407.608023,10515,1.4464011192321777
1691450426.442589,10520,1.4357037544250488
1691450454.1322398,10525,1.4800093173980713
1691450482.4399977,10530,1.4090696573257446
1691450558.1157851,10545,1.4354100227355957
1691450609.140336,10555,1.4758820533752441
1691450703.0190222,10570,1.4433228969573975
1691450728.549969,10575,1.4466339349746704
1691450815.1649108,10590,1.430363655090332
1691450862.5769262,10600,1.397180438041687
1691450912.7918105,10610,1.428423285484314
1691450938.5220242,10615,1.413635015487671
1691450966.7232776,10620,1.439465045928955
1691451913.3465865,10640,1.4078648090362549
1691452015.8356025,10660,1.4347987174987793
1691452035.2118733,10665,1.4807024002075195
1691452068.8394294,10670,1.45143461227417
1691452158.3517153,10690,1.4636569023132324
1691452177.3033018,10695,1.43433678150177
1691452214.3127117,10705,1.4943236112594604
1691452230.2855232,10710,1.4543722867965698
1691452272.1939652,10720,1.4335330724716187
1691452293.9330568,10725,1.4201087951660156
1691452312.84414,10730,1.45046865940094
1691452372.1686757,10740,1.482367753982544
1691452398.9619417,10745,1.4337852001190186
1691453328.934851,10755,1.395302414894104
1691453390.2527838,10770,1.433720588684082
1691453434.5792944,10780,1.452011227607727
1691453451.051215,10785,1.4723432064056396
1691453579.5442078,10815,1.5047258138656616
1691453601.2033257,10820,1.4736796617507935
1691453628.6171277,10825,1.41693913936615
