Wall time,Step,Value
1691365226.781396,3495,8.773896217346191
1691366215.9629197,3515,8.37325382232666
1691366306.9287646,3530,8.936992645263672
1691366372.6919196,3540,8.418591499328613
1691366435.66852,3550,8.846924781799316
1691366562.8561409,3570,8.2587890625
1691366690.399459,3590,8.172249794006348
1691366782.7841966,3605,9.445176124572754
1691366813.425869,3610,7.163114547729492
1691366846.4517682,3615,8.235525131225586
1691366870.679242,3620,7.371042251586914
1691367893.8397717,3650,8.639935493469238
1691368059.452312,3680,7.9916672706604
1691368120.513207,3690,9.574392318725586
1691368149.3822205,3695,10.465264320373535
1691368271.9171863,3715,7.16569709777832
1691368353.2320285,3730,9.64315128326416
1691368385.4156575,3735,9.099239349365234
1691369340.9594386,3750,8.04477310180664
1691369362.6330802,3755,6.085836887359619
1691369387.0044088,3760,10.423368453979492
1691369438.1722443,3770,6.614180088043213
1691369479.647774,3780,7.474277973175049
1691369612.9969912,3810,8.214649200439453
1691369683.263464,3825,6.716479778289795
1691369703.5075712,3830,6.953005313873291
1691369770.2682927,3845,7.570199012756348
1691369795.5503745,3850,6.303288459777832
1691369811.8883138,3855,6.575753688812256
1691369862.9464564,3865,8.26018238067627
1691369882.8680224,3870,8.61706829071045
1691370990.3860018,3900,9.380988121032715
1691371103.0433753,3920,8.491494178771973
1691371133.8986099,3925,7.4485015869140625
1691371191.0232396,3935,8.48416805267334
1691371239.1407921,3945,6.857701301574707
1691371290.9903088,3955,7.912312984466553
1691371322.1187313,3960,7.93869161605835
1691371344.4446678,3965,6.185124397277832
1691371366.189554,3970,5.994975566864014
1691371398.6227875,3975,7.634771823883057
1691371466.35398,3990,7.4033379554748535
1691372426.751975,4010,10.212579727172852
1691372517.9505396,4025,11.623123168945312
1691372582.9827251,4035,10.482734680175781
1691372615.2320073,4040,10.698702812194824
1691372647.5493984,4045,9.496649742126465
1691372831.2652793,4075,12.005813598632812
1691372864.5972614,4080,10.476297378540039
1691372929.3006113,4090,13.79776668548584
1691373027.3520842,4105,8.647100448608398
1691374000.7886438,4125,8.513591766357422
1691374098.9101665,4140,8.749090194702148
1691374190.6866124,4155,8.070757865905762
1691374222.9314854,4160,7.67825984954834
1691374271.1880004,4170,6.724524974822998
1691374317.4679494,4180,6.989234447479248
1691374364.586997,4190,7.281215190887451
1691374496.1135452,4215,7.124049186706543
1691374588.6610844,4230,7.4270806312561035
1691374640.401799,4240,6.359101295471191
1691375897.7627542,4315,6.973525047302246
1691376008.553364,4335,8.578640937805176
1691376071.4833217,4345,8.392095565795898
1691376101.4923728,4350,6.892518043518066
1691376227.6383636,4370,8.398981094360352
1691377136.0198033,4380,7.779534339904785
1691377231.5990863,4400,7.5423126220703125
1691377279.946576,4410,8.273691177368164
1691377327.2349012,4420,7.615267276763916
1691377413.542005,4435,7.6006059646606445
1691377459.9351704,4445,6.457578659057617
1691377482.234399,4450,6.817620277404785
1691377534.147033,4460,7.022650718688965
1691377631.726055,4480,7.1638922691345215
1691378595.197188,4500,8.05720043182373
1691378796.4757512,4535,9.822030067443848
1691378828.567427,4540,7.996146202087402
1691378861.749378,4545,7.724775314331055
1691378890.2333567,4550,6.323160171508789
1691378950.5765479,4560,7.764584541320801
1691379021.485408,4575,6.8805694580078125
1691379051.6692812,4580,7.1305694580078125
1691379080.2140439,4585,6.972305774688721
1691379158.7283309,4600,7.414022922515869
1691379191.7722554,4605,7.698758602142334
1691379219.4260073,4610,7.370629787445068
1691379251.264402,4615,7.208611965179443
1691380331.3216333,4655,7.128134727478027
1691380363.6769073,4660,8.345918655395508
1691380457.3801095,4675,8.269872665405273
1691380677.470177,4710,7.263620853424072
1691380762.6567159,4725,7.07566499710083
1691381830.1518083,4765,6.9640655517578125
1691381855.9775333,4770,6.961370468139648
1691381911.8624876,4780,7.395810127258301
1691381932.7829788,4785,6.4841203689575195
1691381960.4010673,4790,7.535231590270996
1691382031.9960334,4805,5.863310813903809
1691382058.3237727,4810,6.343860149383545
1691382116.1152556,4820,6.633876323699951
1691382170.2419167,4830,7.326614856719971
1691382311.7769423,4855,7.337324619293213
1691382336.1998906,4860,6.946045398712158
1691383299.0423398,4880,8.70614242553711
1691383326.991937,4885,6.559122085571289
1691383355.8738964,4890,9.402172088623047
1691383377.23436,4895,7.212040901184082
1691383459.767326,4910,9.576147079467773
1691383480.8305836,4915,6.0925068855285645
1691383506.0753968,4920,5.6942009925842285
1691383590.050709,4935,7.126894474029541
1691383622.1601913,4940,6.963476657867432
1691383847.522564,4980,8.013666152954102
1691384826.0583687,5000,7.065608501434326
1691384875.356318,5010,7.656334400177002
1691384934.1253355,5020,7.382482051849365
1691384958.6563938,5025,7.076421737670898
1691385022.216623,5040,6.538390159606934
1691385113.048148,5060,6.038220405578613
1691385133.3157003,5065,5.83790922164917
1691385161.2826893,5070,6.808819770812988
1691385251.021315,5085,7.567901611328125
1691386319.4190729,5125,6.495452880859375
1691386377.962331,5135,7.276244640350342
1691386468.2331874,5155,6.216864585876465
1691386495.3388295,5160,7.025211811065674
1691386572.0925968,5175,5.86043119430542
1691386623.9206133,5185,6.188696384429932
1691386668.7133894,5195,5.74645471572876
1691386801.6659007,5220,7.674219131469727
1691387835.5678337,5255,7.260105609893799
1691387861.847064,5260,6.238105773925781
1691387932.944954,5275,6.230381011962891
1691387975.9542863,5285,7.634063720703125
1691388135.8586843,5315,7.028613090515137
1691388152.634712,5320,5.472360610961914
1691388196.282882,5330,7.957120895385742
1691388245.2626877,5340,6.354443550109863
1691388337.8856802,5360,7.019104480743408
1691389358.0588126,5380,6.947585105895996
1691389397.5362868,5390,5.268432140350342
1691389513.8350255,5415,6.874751091003418
1691389533.9037037,5420,5.853588581085205
1691389562.4316561,5425,7.833338260650635
1691389755.6333833,5460,6.4963603019714355
1691389778.2275298,5465,5.47908353805542
1691389935.2503765,5495,6.089542865753174
1691390896.492775,5515,6.05419921875
1691390915.514048,5520,5.745339393615723
1691390934.1759815,5525,5.571594715118408
1691391152.4419534,5570,6.27714204788208
1691391189.208624,5580,6.1239752769470215
1691391255.9138448,5595,6.081962585449219
1691392315.6102517,5625,6.023580551147461
1691392343.880313,5630,5.002814769744873
1691392459.835673,5650,6.1384992599487305
1691392534.005941,5665,7.063366889953613
1691392594.1875622,5675,5.382025241851807
1691392970.4931827,5745,8.691590309143066
1691393917.2834468,5760,6.231670379638672
1691393988.2862878,5775,5.863194942474365
1691394019.300261,5780,6.351198196411133
1691394048.9649167,5785,6.957696437835693
1691394126.22384,5800,5.375707149505615
1691394158.5494812,5805,6.229238986968994
1691394184.9434817,5810,6.24876070022583
1691395566.4283812,5900,6.097844123840332
1691395618.7384124,5910,5.4854254722595215
1691395643.0927246,5915,6.88944149017334
1691395689.2608361,5925,6.450726509094238
1691395714.3180957,5930,5.453896522521973
1691395856.2571917,5960,5.489742755889893
1691395879.890415,5965,7.082172393798828
1691395922.8722925,5975,5.569617748260498
1691395984.6286209,5985,6.989614486694336
1691396041.3752444,5995,6.786665916442871
1691396957.0605114,6005,6.796112060546875
1691397053.938009,6020,6.7871623039245605
1691397115.0592296,6030,6.906905651092529
1691397166.0225854,6040,7.085723876953125
1691397216.0148861,6050,6.011128902435303
1691397264.6450846,6060,6.8485260009765625
1691397314.2053707,6070,7.0329694747924805
1691397554.0412655,6120,5.627780914306641
1691398602.269489,6140,6.180385112762451
1691398680.8065667,6160,5.438494682312012
1691398701.9347718,6165,7.015509605407715
1691398732.278864,6170,6.230681896209717
1691398786.3367386,6180,5.48141622543335
1691398846.2914364,6195,6.048015117645264
1691398917.0463285,6210,7.201711177825928
1691398972.317151,6220,5.884044647216797
1691399052.7960594,6235,6.138623237609863
1691400084.3759997,6265,6.72218132019043
1691400132.7322726,6275,5.8012566566467285
1691400186.3783119,6285,5.509757041931152
1691400216.124625,6290,5.726120471954346
1691400299.9474397,6305,7.415440082550049
1691400326.7472634,6310,7.15809440612793
1691400354.5365107,6315,5.70654296875
1691400417.0803664,6330,5.514015197753906
1691400605.2340682,6370,5.367133617401123
1691401608.2484643,6395,5.595616340637207
1691401658.1100929,6405,6.026757717132568
1691401786.1977694,6435,5.678375720977783
1691401889.0729017,6455,6.104658126831055
1691401911.16451,6460,5.449882984161377
1691401935.3989663,6465,7.085628986358643
1691401964.5165522,6470,8.074209213256836
1691402989.5863051,6500,7.237137794494629
1691403069.5298738,6515,6.230253219604492
1691403266.9503958,6550,6.397181510925293
1691403318.25526,6560,5.793154239654541
1691403408.565103,6575,7.061767578125
1691403434.302059,6580,6.326180458068848
1691403516.2377257,6595,5.821496486663818
1691404520.1031208,6625,6.3885111808776855
1691404572.9793124,6635,5.441626071929932
1691404662.0528653,6650,5.156796932220459
1691404714.613541,6665,5.267433166503906
1691404739.0858507,6670,7.938625335693359
1691404772.8567843,6675,7.332003116607666
1691404798.344655,6680,7.67366361618042
1691404822.6654882,6685,5.606212615966797
1691404986.3626952,6715,7.983295917510986
1691405151.685983,6745,6.167382717132568
1691406203.9533231,6775,6.719541549682617
1691406365.071069,6805,6.7918219566345215
1691406516.3772821,6830,5.648420333862305
1691406614.2930145,6850,6.972641468048096
1691407714.2728596,6885,5.988081932067871
1691407760.9933753,6895,6.171607494354248
1691407831.289729,6910,6.160960674285889
1691407872.530926,6920,5.244675159454346
1691407905.2404313,6925,6.334846019744873
1691407983.054466,6940,5.9720988273620605
1691408007.7579863,6945,6.990684986114502
1691408053.9874923,6955,5.270516872406006
1691408081.6150732,6960,5.706538200378418
1691408159.5984986,6975,6.321537017822266
1691409527.5135388,7060,5.903201580047607
1691409560.4586616,7065,6.463526725769043
1691409586.7329972,7070,6.344461917877197
1691409732.808493,7095,6.682042121887207
1691409826.9235704,7110,8.260446548461914
1691410782.6463442,7130,6.07440710067749
1691410805.3964257,7135,5.544269561767578
1691410834.5792198,7140,6.201101779937744
1691410943.5779467,7160,6.335490703582764
1691410974.3842692,7165,6.542104721069336
1691410996.105677,7170,5.34763240814209
1691411047.8500109,7180,6.247889995574951
1691411094.8395782,7190,5.930577754974365
1691411135.322257,7200,7.730466842651367
1691411187.0257938,7210,5.295483112335205
1691412196.6577046,7250,6.428911209106445
1691412297.4746256,7275,6.094101428985596
1691412322.248909,7280,5.405383586883545
1691412513.8423972,7325,6.054986476898193
1691412528.1052976,7330,5.493382453918457
1691413617.2237706,7385,5.297208786010742
1691413817.1959293,7425,5.380813121795654
1691413846.0468018,7430,5.792177200317383
1691413909.0980158,7445,5.989483833312988
1691413956.1266484,7455,6.362764358520508
1691413983.7740397,7460,5.8895583152771
1691415050.2631097,7500,5.619702339172363
1691415078.6538265,7505,6.785320281982422
1691415111.0363371,7510,6.1863322257995605
1691415144.607441,7515,6.43960428237915
1691415225.383337,7530,6.488474369049072
1691415275.8535194,7540,6.321737766265869
1691415307.1026208,7545,6.101784706115723
1691415333.0774646,7550,6.228479385375977
1691415557.6850667,7590,5.909925937652588
1691415695.7827275,7615,8.583856582641602
1691415728.768506,7620,10.359935760498047
1691416690.6106908,7635,13.576818466186523
1691416922.5836537,7670,13.216766357421875
1691416980.845527,7680,8.848003387451172
1691417247.9814448,7730,6.327951431274414
1691418254.5162249,7755,6.454366683959961
1691418287.3195536,7760,6.611262321472168
1691418344.7563658,7770,6.704572677612305
1691418368.7062473,7775,5.726168632507324
1691418518.6183093,7805,6.6055989265441895
1691418723.1729193,7840,5.781986236572266
1691418746.8917806,7845,6.27354097366333
1691419861.2228374,7890,7.145625591278076
1691419956.089512,7910,6.625434398651123
1691419999.3155842,7920,5.1725921630859375
1691420080.501351,7940,5.424041271209717
1691420309.2437296,7985,6.723134994506836
1691420367.028308,7995,7.088253498077393
1691421300.4481971,8010,6.509781837463379
1691421345.1855426,8020,6.430254936218262
1691421365.6488922,8025,5.049719333648682
1691421483.3983855,8050,6.690971374511719
1691421559.525732,8065,6.1581950187683105
1691421674.208744,8090,5.501944541931152
1691421733.9307957,8100,5.986205101013184
1691422737.3891017,8130,5.923945903778076
1691422757.3427265,8135,6.138530731201172
1691422782.0900416,8140,6.062985897064209
1691422860.1107826,8160,5.854907512664795
1691422955.0710905,8185,5.446757793426514
1691423031.0238616,8200,6.309173107147217
1691423075.8383613,8210,6.099559307098389
1691423135.1450803,8225,5.898852825164795
1691423197.8493998,8240,6.379059314727783
1691424142.6671193,8260,5.58371639251709
1691424329.5090158,8295,6.366686820983887
1691424342.2985804,8300,5.156796455383301
1691424366.038517,8305,5.756002902984619
1691424517.1234047,8340,6.055803298950195
1691424557.3098738,8350,6.0603156089782715
1691424593.0802467,8360,5.711208820343018
1691425503.4426763,8375,5.772984504699707
1691425527.700521,8380,6.440858840942383
1691425654.3422685,8410,6.697071075439453
1691425675.4375672,8415,6.246023178100586
1691425852.961125,8455,6.02182674407959
1691425907.6116512,8470,6.866559028625488
1691425922.2021399,8475,5.396991729736328
1691425940.3276188,8480,5.357743263244629
1691425950.5981972,8485,5.151025772094727
1691425989.7243414,8495,6.327418804168701
1691426981.7028959,8510,5.61643123626709
1691427128.8310776,8545,5.473722457885742
1691427144.643161,8550,7.037396430969238
1691427254.0237954,8575,5.756182670593262
1691427300.2081695,8585,5.942534923553467
1691427319.091845,8590,5.817365646362305
1691427334.976609,8595,5.698012351989746
1691428362.9120538,8640,6.511321544647217
1691428445.6518748,8660,5.613787651062012
1691428487.1304233,8670,5.789370059967041
1691428506.99478,8675,5.3968939781188965
1691428548.4461231,8685,6.732389450073242
1691428639.1552312,8710,6.929703235626221
1691428666.677485,8715,6.355559825897217
1691428717.4035466,8725,6.928342819213867
1691428737.3009684,8730,5.338845252990723
1691428765.1950228,8735,6.4054646492004395
1691429681.308844,8750,6.152883529663086
1691429718.3338828,8760,5.073411464691162
1691429757.439606,8770,6.178532600402832
1691429951.8250015,8815,5.795730113983154
1691430019.1146424,8830,5.414572238922119
1691431051.4047477,8875,6.315422534942627
1691431204.5876637,8905,7.223145961761475
1691431234.8459888,8910,6.1467604637146
1691431381.6041613,8940,5.240034580230713
1691431406.303575,8945,6.259269714355469
1691431429.3575037,8950,5.633511543273926
1691431462.1727495,8960,5.134115219116211
1691431563.551762,8990,5.315345287322998
1691432543.9748821,9020,5.476155757904053
1691432563.4575052,9025,6.804336071014404
1691432748.9193578,9065,6.8448309898376465
1691432773.1730092,9070,5.595560073852539
1691432844.2060578,9085,6.0370378494262695
1691432912.314494,9100,5.302794456481934
1691433026.341267,9120,6.118479251861572
1691433936.2638605,9130,5.772927284240723
1691434051.9737473,9150,5.910255432128906
1691434174.792878,9180,5.172438144683838
1691434245.6646,9200,5.388197898864746
1691434266.1730287,9205,5.404271125793457
1691434322.5862434,9220,5.372996807098389
1691434454.332513,9245,6.675091743469238
1691435399.4569297,9265,5.911240577697754
1691435439.2162256,9275,6.240853786468506
1691435498.0738423,9285,6.981912136077881
1691435557.2617493,9295,6.313920497894287
1691435763.0254936,9330,5.486656665802002
1691435821.156007,9340,6.229395866394043
1691435840.40831,9345,5.290062427520752
1691436836.7330728,9375,7.007330417633057
1691436866.7398095,9380,5.701160907745361
1691436883.1488173,9385,5.425074100494385
1691436938.8573344,9395,7.140998363494873
1691436975.375229,9405,5.250164985656738
1691437348.6435506,9465,18.307697296142578
1691438488.2741477,9510,16.64118766784668
1691438621.3313851,9530,14.73094367980957
1691438777.1520905,9555,9.315423965454102
1691438806.1513574,9560,8.240649223327637
1691438938.5073712,9585,8.124536514282227
1691438970.8398795,9590,8.211431503295898
1691439000.5010943,9595,7.931797981262207
1691439107.199018,9615,6.7909650802612305
1691439130.150475,9620,6.485595703125
1691440138.8766677,9650,5.847594261169434
1691440248.4935691,9670,6.753849029541016
1691440280.1047323,9675,6.654541969299316
1691440312.6960948,9680,6.933680057525635
1691440364.1964285,9690,6.703841686248779
1691440396.6682382,9695,6.319565773010254
1691440517.979255,9720,5.639309406280518
1691440593.6619372,9735,5.880887031555176
1691440646.874709,9745,5.682195663452148
1691441553.612479,9760,5.427161693572998
1691441616.9437294,9775,5.175591468811035
1691441679.9400678,9790,6.436001777648926
1691441714.6347208,9800,5.34063720703125
1691441893.2423594,9835,5.788753986358643
1691441946.4821413,9845,5.460920810699463
1691442005.9564233,9855,5.881702423095703
1691443084.3446252,9900,5.071566104888916
1691443108.0911243,9905,5.943117618560791
1691443119.2384017,9910,5.4573798179626465
1691443141.2012746,9915,5.447741985321045
1691443433.7150009,9985,6.04576301574707
1691444393.352632,10005,5.478118419647217
1691444509.6183357,10025,6.962353706359863
1691444523.953331,10030,4.83449649810791
1691444598.8149538,10045,5.567242622375488
1691444624.4670737,10050,5.154825210571289
1691444692.2838223,10065,6.0286664962768555
1691444736.2562695,10075,6.213808059692383
1691444774.6004632,10085,5.097073554992676
1691444873.1978645,10110,5.522733211517334
1691445799.321439,10125,5.109289169311523
1691445856.7297947,10135,5.71042013168335
1691445889.8695104,10140,6.095871448516846
1691445923.656033,10150,5.44786262512207
1691445969.087793,10165,5.165743827819824
1691446034.8512442,10180,5.662054061889648
1691446080.916164,10190,5.140610218048096
1691446163.8842418,10205,5.887843132019043
1691446231.778424,10220,6.295469760894775
1691446259.1203847,10225,6.473608493804932
1691446342.5575576,10240,6.746391773223877
1691447287.7184906,10255,6.367154598236084
1691447531.276375,10300,6.388862609863281
1691447590.062153,10310,6.104770660400391
1691447724.853809,10335,5.206931114196777
1691447837.2344635,10360,5.855866432189941
1691447866.7546299,10365,5.534951686859131
1691447900.14314,10370,6.114325046539307
1691448801.4888575,10380,6.21728515625
1691448828.1805482,10385,6.049333095550537
1691448887.1715937,10395,6.231226444244385
1691448942.8890398,10405,5.362720012664795
1691449027.573452,10420,7.300577163696289
1691449055.5001915,10425,6.372226715087891
1691449168.7118356,10445,6.266138076782227
1691449307.8248355,10470,6.17836332321167
1691449371.7737472,10480,6.383761882781982
1691450381.285678,10510,6.0005364418029785
1691450407.6079304,10515,5.501259803771973
1691450426.4424837,10520,5.5122456550598145
1691450454.1321363,10525,5.848635673522949
1691450482.4399056,10530,6.32771635055542
1691450558.115668,10545,4.910165786743164
1691450609.1402414,10555,6.130898475646973
1691450703.0189161,10570,5.512662410736084
1691450728.5498385,10575,6.070286750793457
1691450815.1648157,10590,6.812490940093994
1691450862.576837,10600,6.12614631652832
1691450912.791698,10610,5.675133228302002
1691450938.521914,10615,6.375138282775879
1691450966.7231853,10620,5.583605766296387
1691451913.346453,10640,6.003501892089844
1691452015.8355114,10660,5.6851911544799805
1691452035.2117817,10665,5.574522495269775
1691452068.8393328,10670,5.630862712860107
1691452158.3515823,10690,5.057680130004883
1691452177.3032146,10695,5.240813732147217
1691452214.3125832,10705,5.021359443664551
1691452230.2854226,10710,5.081974506378174
1691452272.1938736,10720,5.5350213050842285
1691452293.9329696,10725,5.757793426513672
1691452312.8440478,10730,5.89578914642334
1691452372.1685884,10740,5.034588813781738
1691452398.9618332,10745,5.162747383117676
1691453328.934739,10755,5.320420742034912
1691453390.2526705,10770,5.051054000854492
1691453434.5792096,10780,5.236741065979004
1691453451.0511003,10785,5.497581481933594
1691453579.5440729,10815,5.947315216064453
1691453601.2032337,10820,5.023207187652588
1691453628.6170301,10825,5.975647926330566
1691453728.644267,10845,5.6253228187561035
1691453767.3299983,10855,5.284243106842041
1691453810.5723207,10865,5.005110740661621
1691454758.312101,10885,5.537878036499023
1691454907.7429783,10920,5.668766498565674
1691454980.0966713,10935,5.8271684646606445
1691455019.8432913,10945,6.58579158782959
1691455052.334809,10955,6.356173992156982
1691455076.5843265,10960,6.4942193031311035
1691455150.846283,10980,6.160621643066406
1691455191.8360417,10990,5.267764091491699
1691455211.0071852,10995,5.1243767738342285
1691456077.9607449,11000,6.121801376342773
1691456131.2559323,11015,5.288384914398193
1691456206.4531872,11035,6.437347412109375
1691456222.984959,11040,5.184054374694824
1691456285.407725,11055,5.365152835845947
1691456331.4174802,11070,5.537958145141602
1691456585.9025,11120,6.922929763793945
1691457475.206493,11125,6.505507946014404
1691457557.3953354,11140,6.085610389709473
1691457579.7899323,11145,6.793684482574463
1691457635.830602,11155,5.9993767738342285
1691457722.8347976,11170,6.1812968254089355
1691457758.1384668,11180,5.988731384277344
