Wall time,Step,Value
1691445923.6561475,10150,0.232421875
1691445969.087946,10165,0.09375
1691446034.8513687,10180,0.2587890625
1691446080.916294,10190,0.1494140625
1691446163.8874748,10205,0.1455078125
1691446231.7785347,10220,0.5419921875
1691446259.1205378,10225,0.7138671875
1691446342.5576692,10240,0.724609375
1691447287.7186394,10255,0.5234375
1691447531.2764919,10300,0.939453125
1691447590.062266,10310,0.5693359375
1691447724.853949,10335,0.193359375
1691447837.2346065,10360,0.6328125
1691447866.7547405,10365,0.361328125
1691447900.1433058,10370,0.486328125
1691448801.4890232,10380,0.345703125
1691448828.1806583,10385,0.205078125
1691448887.171708,10395,0.5380859375
1691448942.8891535,10405,0.234375
1691449027.5735633,10420,1.740234375
1691449055.5003326,10425,0.5224609375
1691449168.7119493,10445,0.6845703125
1691449307.8249576,10470,0.798828125
1691449371.7739015,10480,0.705078125
1691450381.2857935,10510,0.591796875
1691450407.6080427,10515,0.4501953125
1691450426.4426184,10520,0.4521484375
1691450454.1322713,10525,0.90625
1691450482.4400184,10530,0.44140625
1691450558.1158109,10545,0.119140625
1691450609.1403565,10555,0.6171875
1691450703.0190558,10570,0.34765625
1691450728.549995,10575,0.78125
1691450815.1649313,10590,1.1953125
1691450862.5769649,10600,0.9150390625
1691450912.7918441,10610,0.416015625
1691450938.5220582,10615,0.7490234375
1691450966.7233057,10620,0.408203125
1691451913.346609,10640,0.7265625
1691452015.8356225,10660,0.49609375
1691452035.2118936,10665,0.58984375
1691452068.8394542,10670,0.486328125
1691452158.35174,10690,0.11328125
1691452177.3033214,10695,0.2255859375
1691452214.312734,10705,0.2578125
1691452230.2855563,10710,0.154296875
1691452272.1940007,10720,0.4404296875
1691452293.9330761,10725,0.41796875
1691452312.8441756,10730,0.6103515625
1691452372.1686947,10740,0.1435546875
1691452398.961962,10745,0.177734375
1691453328.9348817,10755,0.1787109375
1691453390.2528164,10770,0.1279296875
1691453434.5793145,10780,0.2109375
1691453451.0512505,10785,0.4189453125
1691453579.5442412,10815,0.6376953125
1691453601.2033453,10820,0.154296875
1691453628.6171496,10825,0.5517578125
1691453728.6444185,10845,0.3974609375
1691453767.3301296,10855,0.1376953125
1691453810.5724566,10865,0.1298828125
1691454758.3122103,10885,0.365234375
1691454907.743131,10920,0.3388671875
1691454980.0967855,10935,0.36328125
1691455019.8434036,10945,0.66796875
1691455052.3349204,10955,0.205078125
1691455076.5844479,10960,0.451171875
1691455150.8464205,10980,0.33984375
1691455191.8361633,10990,0.08984375
1691455211.007341,10995,0.072265625
1691456077.9609158,11000,0.3974609375
1691456131.256052,11015,0.2119140625
1691456206.4533417,11035,0.5380859375
1691456222.9851167,11040,0.1396484375
1691456285.407854,11055,0.1435546875
1691456331.4175982,11070,0.2060546875
1691456585.9026117,11120,0.279296875
1691457475.2097168,11125,0.958984375
1691457557.3954875,11140,0.4404296875
1691457579.79007,11145,0.8310546875
1691457635.8307579,11155,0.267578125
1691457722.834915,11170,0.41796875
1691457758.1385782,11180,0.5126953125
1691457780.4781785,11185,0.0830078125
1691457818.4816484,11195,0.271484375
1691457832.0220926,11200,0.203125
1691457855.3736258,11205,0.1123046875
1691457876.1250417,11210,0.1328125
1691457914.98515,11220,0.3759765625
1691457962.6556466,11230,0.4462890625
1691457992.0230794,11235,0.421875
1691459008.5816238,11255,0.1630859375
1691459026.043483,11260,0.162109375
1691459053.965736,11270,0.0859375
1691459116.0178506,11285,0.130859375
1691459226.981037,11310,0.1806640625
1691459503.2471063,11370,0.4111328125
1691460442.524418,11390,0.21484375
1691460520.6897721,11405,0.3154296875
1691460649.5720057,11430,0.78515625
1691460696.1543303,11440,0.349609375
1691460767.4137006,11455,0.6064453125
1691460927.091099,11485,0.4384765625
1691460954.31286,11490,0.099609375
1691461847.4038076,11500,0.0869140625
1691461919.8516982,11515,0.412109375
1691461978.9657323,11530,0.1513671875
1691462004.630884,11535,0.1923828125
1691462023.5652764,11540,0.388671875
1691462179.3621945,11585,0.1240234375
1691462197.8754327,11590,0.146484375
1691462222.8468688,11595,0.4375
1691462248.5039082,11600,0.4072265625
1691462286.6258733,11610,0.228515625
1691462334.474191,11620,0.1708984375
1691463261.986,11635,0.2412109375
1691463389.1173077,11660,0.064453125
1691463439.4747226,11670,0.453125
1691463465.4081943,11675,0.1826171875
1691463490.2794766,11680,0.5869140625
1691463513.4592063,11685,0.439453125
1691463677.8029294,11725,0.0908203125
1691464676.562364,11770,0.2841796875
1691464746.824422,11795,0.189453125
1691464857.7435248,11835,0.16796875
1691464874.0146036,11840,0.0771484375
1691464932.0629325,11855,0.1064453125
1691465849.461688,11875,0.2177734375
1691465894.6981354,11890,0.3466796875
1691465975.1261995,11910,0.10546875
1691466047.4924784,11925,0.208984375
1691466111.2138598,11940,0.2314453125
1691466136.0845232,11945,0.1845703125
1691466169.7862372,11950,0.4541015625
1691466205.6652586,11960,0.0703125
1691467192.1071925,12000,0.126953125
1691467214.4402041,12010,0.0869140625
1691467249.7976134,12020,0.203125
1691467296.311167,12030,0.078125
1691467471.2278588,12080,0.5546875
1691467637.5411513,12120,0.2919921875
1691468508.6032538,12125,0.1103515625
1691468538.09655,12130,0.39453125
1691468624.140596,12150,0.087890625
1691468676.395103,12165,0.677734375
